Fold.IL.6.HSA	Fold.IL.6.UL	Fold.IL.6.Naive	Fold.IL.6.Nickel	Fold.Naive.Nickel	Fold HSA/Naive
1.36	1.02	1.4	1.06	-0.143338309	0.017156167
1.36	0.74	1.83	0.16	-0.590563877	0.200136268
1.36	1.34	1.62	-0.23	-0.705648392	0.10919814
1.36	1.07	1.32	-0.69	-0.867250052	-0.017351514
1.36	1.27	1.22	-0.26	-0.668828191	-0.057996174
1.36	0.51	1.58	0.76	-0.318131464	0.094401615
1.36	1.3	1.63	0.63	-0.377712498	0.113994427
1.36	0.76	1.42	-0.71	-0.881721387	0.024941407
1.36	0.81	1.35	-0.75	-0.894042426	-0.003008205
1.36	0.95	1.2	-0.06	-0.57307141	-0.06554497
1.36	0.72	1.06	-0.58	-0.794205984	-0.126706055
1.35	2.71	1.13	-0.46	-0.74872607	-0.094556958
1.35	1.01	2.15	-0.44	-0.823863042	0.339069695
1.35	1.06	1.21	-0.83	-0.924360833	-0.062061068
1.35	1.87	1.13	-0.34	-0.691314979	-0.09425893
1.35	0.91	1.67	-0.26	-0.720784391	0.133254563
1.35	0.42	1.2	-0.32	-0.691814796	-0.065099529
1.35	0.85	0.85	-0.52	-0.738143744	-0.212574654
1.35	2.26	2.09	-0.17	-0.732103079	0.314963889
1.35	0.83	0.85	-0.48	-0.720237425	-0.212429179
1.35	2.08	1.13	0.72	-0.19153059	-0.093547982
1.35	1.75	1.53	-0.59	-0.837717049	0.07695483
1.35	1.31	1.61	-0.66	-0.867800637	0.111312059
1.35	2	1.68	-0.79	-0.923357208	0.142490212
1.35	1.36	1.25	0.64	-0.269788431	-0.042211433
1.34	0.94	1.48	-0.23	-0.689255067	0.059502041
1.34	1.79	1.34	-0.35	-0.722905376	-0.002828793
1.34	1.1	1.17	-0.74	-0.881911719	-0.071841736
1.34	1.35	1.2	-0.1	-0.591763366	-0.059908578
1.34	1.54	1.11	0.07	-0.491303957	-0.100501138
1.34	0.61	1.6	-0.7	-0.885948657	0.113007071
1.34	1.04	1.16	-0.34	-0.692755573	-0.07532497
1.34	0.85	1.12	-0.28	-0.659147348	-0.091578132
1.34	1.23	1.95	-0.61	-0.868827093	0.263783391
1.34	1.72	1.15	-0.55	-0.791565495	-0.080622359
1.34	1.25	1.44	-0.66	-0.862498198	0.046072295
1.34	1.68	1.65	0.26	-0.525882054	0.133794279
1.34	1.63	1.89	-0.35	-0.774501374	0.238050496
1.34	0.11	1.29	-0.62	-0.832654628	-0.020948941
1.33	0.63	1.13	-0.27	-0.657407031	-0.089817157
1.33	0.95	2.15	-0.41	-0.814090307	0.349698145
1.33	1.61	0.51	0.41	-0.066056967	-0.35485917
1.33	0.16	0.88	-0.47	-0.718100838	-0.193926273
1.33	0.88	1.45	-0.23	-0.686232609	0.050804408
1.33	1.59	1.49	-0.41	-0.762712715	0.068654838
1.33	1.11	1.45	0.44	-0.41320306	0.050498652
1.33	0.71	1.47	-0.61	-0.843676203	0.059411294
1.33	1.83	1.01	0.09	-0.460592155	-0.135978448
1.33	1.7	1.92	-0.77	-0.922109858	0.254411272
1.33	1.29	1.24	-0.32	-0.697029756	-0.038536226
1.33	1.48	0.88	0.2	-0.365077762	-0.191049672
1.33	1.58	1.25	-0.02	-0.563517514	-0.033324914
1.33	1.07	0.97	0.05	-0.468589876	-0.154168515
1.32	1.41	1.29	-0.02	-0.571629328	-0.013556197
1.32	2.05	1.09	0.04	-0.500841001	-0.100527072
1.32	1.55	1.91	-0.32	-0.767714032	0.251742985
1.32	1.73	1.31	-0.14	-0.627672024	-0.00636868
1.32	0.96	1.66	0	-0.623593139	0.147207369
1.32	1.45	1.25	1.47	0.099909037	-0.030914681
1.32	0.7	1.49	-0.35	-0.738216288	0.074110381
1.32	0.91	1.07	-0.12	-0.575965558	-0.108101907
1.32	1.5	1.21	-0.32	-0.692244146	-0.045096708
1.32	0.96	1.55	-0.34	-0.741902852	0.101474896
1.32	0.63	1.99	-0.53	-0.842426674	0.290716667
1.32	0.9	1.82	-0.48	-0.816235318	0.218698607
1.32	0.88	1.14	0.1	-0.485315039	-0.075825861
1.31	1.21	1.77	-0.03	-0.649514321	0.198197622
1.31	0.81	2.41	-0.38	-0.81706786	0.474528681
1.31	0.61	1.43	0.15	-0.525874561	0.050734184
1.31	0.77	1.47	-0.4	-0.756812428	0.066693755
1.31	0.75	0.9	-0.21	-0.585430386	-0.178982121
1.31	0.89	2.2	0.66	-0.481557426	0.386253933
1.31	1.38	0.8	-0.75	-0.861521902	-0.219279567
1.31	1.1	1.57	-0.4	-0.765319307	0.114421698
1.31	0.47	1.67	-0.64	-0.863557269	0.155059634
1.31	0.78	1.4	-0.03	-0.596088582	0.041070905
1.31	0.67	1.72	-0.6	-0.851788515	0.17778061
1.3	1.31	1.68	-0.62	-0.85969831	0.163988433
1.3	0.96	1.49	-0.25	-0.697548452	0.082100573
1.3	1.55	1.47	-0.32	-0.725986014	0.071386528
1.3	0.51	1.48	-0.5	-0.796259043	0.07576397
1.3	0.57	1.23	-0.37	-0.716546859	-0.030016842
1.3	0.45	1.73	-0.37	-0.769760553	0.185955098
1.3	1.2	2.07	-0.09	-0.703833401	0.334297485
1.3	1.42	2.01	-0.31	-0.76974522	0.311112286
1.3	0.93	1.52	-0.32	-0.728376305	0.097955282
1.29	0.8	1.58	-0.76	-0.906659302	0.123290904
1.29	0.65	1.02	-0.72	-0.860982185	-0.120860323
1.29	0.66	1.2	-0.69	-0.858218221	-0.041609624
1.29	0.94	1.91	-0.5	-0.828694389	0.268567164
1.29	2.56	2.14	0.24	-0.604201612	0.372346552
1.29	1.45	0.76	0.16	-0.339168296	-0.2336219
1.29	0.13	1.21	-0.67	-0.851070707	-0.033441155
1.29	0.39	1.07	-0.01	-0.524263282	-0.094578599
1.29	0.5	1.67	-0.66	-0.874235282	0.165257147
1.29	0.54	1.17	-0.13	-0.601169278	-0.051581698
1.29	0.48	1.29	-0.81	-0.918385701	0.001937332
1.29	0.65	1.47	-0.69	-0.872881851	0.081679647
1.29	0.51	1.13	-0.59	-0.806113424	-0.069048386
1.29	1.67	1.81	1.03	-0.277820864	0.227331716
1.29	1.47	1.9	0.37	-0.528218538	0.267144384
1.29	0.66	0.98	-0.65	-0.825274126	-0.132663671
1.28	1.38	1.51	-0.8	-0.91906096	0.096570357
1.28	0.84	1.53	-0.5	-0.804070486	0.109307238
1.28	0.66	1.73	-0.74	-0.905917624	0.196219164
1.28	0.81	1.49	-0.72	-0.886243709	0.090193983
1.28	1.5	1.06	-0.31	-0.665560056	-0.09699256
1.28	0.54	1.01	-0.46	-0.732784684	-0.119814882
1.28	0.87	1.41	-0.26	-0.692215209	0.057416973
1.28	1.26	1.54	-0.56	-0.827262893	0.113120327
1.28	0.48	1.3	-0.44	-0.755834699	0.010920021
1.28	1.24	1.61	-0.14	-0.669589571	0.144972321
1.28	0.64	0.82	-0.14	-0.526456957	-0.201858382
1.28	1.67	1.12	-0.46	-0.746842455	-0.067008868
1.28	2.26	2.3	0.58	-0.520142076	0.449455972
1.28	0.47	0.9	-0.23	-0.595202649	-0.164092325
1.28	1.6	1.21	0.02	-0.539831439	-0.029624995
1.27	1.09	1.39	-0.27	-0.694288187	0.050819227
1.27	0.18	1.88	-0.5	-0.826204142	0.266969117
1.27	1	1.62	-0.76	-0.908140993	0.151965619
1.27	1.54	1.52	-0.12	-0.650164376	0.110697977
1.27	0.42	1.41	-0.56	-0.816697343	0.058547684
1.27	0.63	1.19	-0.65	-0.840461579	-0.034094192
1.27	0.83	1.79	-0.07	-0.665755437	0.228469265
1.27	0.84	1.09	-0.22	-0.627358931	-0.078215616
1.27	1.88	1.75	0.03	-0.625088212	0.210713179
1.27	0.32	1.18	-0.36	-0.707789348	-0.041326275
1.27	1.17	1.83	0.11	-0.607669154	0.247050953
1.27	0.25	0.81	-0.61	-0.783290967	-0.204045089
1.27	1.12	2.12	-0.63	-0.880785001	0.375965533
1.27	1.36	1.32	-0.34	-0.718203491	0.026002855
1.27	1.17	2.21	-0.74	-0.920291325	0.418503144
1.27	0.85	1.28	0.14	-0.499900594	0.005668818
1.27	0.56	1.07	-0.75	-0.87721216	-0.084133507
1.27	1.51	1.42	-0.34	-0.72711771	0.069716406
1.26	0.76	1.2	0.07	-0.513858507	-0.029759048
1.26	0.69	1.26	-0.51	-0.783597391	-0.001316644
1.26	1.11	1.56	0.58	-0.384201554	0.132132921
1.26	0.49	1.24	-0.66	-0.848031679	-0.009273431
1.26	0.75	0.63	-0.37	-0.612889872	-0.280338128
1.26	0.99	1.09	-0.12	-0.577729002	-0.076157606
1.26	0.83	2.2	-0.09	-0.714280754	0.413959714
1.26	0.45	1.04	-0.75	-0.877980503	-0.095540909
1.26	1.09	1.61	-0.59	-0.841784796	0.157627444
1.26	0.52	1.77	-0.79	-0.923659768	0.227874833
1.26	1.06	1.33	-0.32	-0.709985975	0.032717473
1.26	1.24	1.33	0.02	-0.560923206	0.031346328
1.25	0.85	1.07	0.22	-0.4113026	-0.082208499
1.25	2.2	1.77	-0.51	-0.821751912	0.229082564
1.25	2.09	1.78	-0.58	-0.849117234	0.233585372
1.25	0.49	1.22	-0.48	-0.766086714	-0.015428054
1.25	1.16	2.56	-0.41	-0.833390069	0.583813121
1.25	1.16	1.19	0.45	-0.334820757	-0.028469537
1.25	0.76	0.91	-0.66	-0.820277033	-0.149672742
1.25	0.62	2.05	-0.02	-0.678094575	0.357915476
1.25	0.4	1.54	-0.59	-0.839313779	0.13086688
1.25	0.64	1.42	-0.06	-0.610236844	0.077167422
1.24	0.57	1.52	-0.36	-0.74484519	0.121433705
1.24	1.6	1.6	0.5	-0.422331148	0.15892693
1.24	1.69	1.28	-0.2	-0.647424451	0.016119037
1.24	0.77	1.28	-0.76	-0.895865174	0.015994798
1.24	1.09	1.12	-0.68	-0.849572861	-0.053259927
1.24	1.19	1.03	-0.51	-0.76067058	-0.09482909
1.24	1.01	1.49	0.19	-0.523361758	0.11001757
1.24	0.7	1	0.91	-0.047035023	-0.106252679
1.24	0.88	1.17	-0.44	-0.7402052	-0.031033632
1.24	0.65	0.69	-0.52	-0.717577701	-0.246012464
1.24	1.25	1.57	-0.14	-0.664237343	0.148745322
1.24	0.83	2.06	-0.56	-0.857365081	0.368738491
1.24	1.3	0.99	0.25	-0.371424477	-0.110682069
1.24	0.79	1.4	-0.53	-0.804645506	0.074159292
1.24	0.27	1.14	-0.35	-0.69716322	-0.043186487
1.23	0.51	1.3	-0.81	-0.919391261	0.028857617
1.23	0.95	1.46	-0.43	-0.767767593	0.102372638
1.23	0.98	1.51	0.32	-0.472975672	0.122205484
1.23	0.94	2.2	-0.63	-0.884501639	0.432451458
1.23	0.43	0.95	-0.72	-0.855191504	-0.124556708
1.23	0.85	1.95	-0.77	-0.923064737	0.323339614
1.23	1.39	1.16	-0.7	-0.861935254	-0.03310192
1.23	0.41	0.96	-0.72	-0.857316033	-0.12233425
1.23	1.38	1.06	-0.29	-0.655969537	-0.07660156
1.23	0.61	1.25	-0.71	-0.872012426	0.011911236
1.23	1.24	1.22	-0.22	-0.646433122	-0.003360499
1.23	1.14	1.73	0.12	-0.589195323	0.228339987
1.22	1.28	1.24	-0.32	-0.696230982	0.007624153
1.22	0.9	1.73	-0.17	-0.694184593	0.226702035
1.22	1.63	0.8	0.38	-0.233409745	-0.190041069
1.22	0.6	1.1	-0.71	-0.863563987	-0.056961197
1.22	1.06	1.43	-0.46	-0.776295707	0.092852625
1.22	0.05	1.55	-0.14	-0.662992835	0.149159027
1.22	1.13	1.8	-0.78	-0.921245091	0.260338427
1.22	2.18	1.73	0.41	-0.484467609	0.230194023
1.22	1.26	1.14	-0.48	-0.755238872	-0.033933289
1.21	0.59	1.1	-0.29	-0.664051386	-0.050883855
1.21	1.46	1.21	-0.55	-0.795447123	-0.0025925
1.21	0.65	1.27	-0.56	-0.806170686	0.026183704
1.21	1.92	1.36	-0.39	-0.740965873	0.068328302
1.2	1.48	1.48	-0.52	-0.806703879	0.122992831
1.2	1.07	0.88	-0.37	-0.667667692	-0.14499828
1.2	0.85	1.38	-0.01	-0.583760297	0.081979197
1.2	0.9	1.02	0.57	-0.223689181	-0.082821014
1.2	0.17	1.1	0.33	-0.36765681	-0.04502188
1.2	0.43	1.46	-0.64	-0.853210065	0.118502769
1.2	2.18	1.26	-0.04	-0.57811047	0.029390075
1.2	1.37	1.01	-0.43	-0.715842448	-0.086594405
1.2	0.2	1.06	-0.73	-0.866958305	-0.064360709
1.2	0.22	1.38	-0.22	-0.673831471	0.086040297
1.2	1.55	1.85	-0.25	-0.736680217	0.297991151
1.2	0.18	0.73	-0.4	-0.652814184	-0.212724804
1.2	0.98	1.2	0.56	-0.291236019	0.000399049
1.19	1.37	1.21	-0.28	-0.672539806	0.005516807
1.19	1.12	0.96	0.05	-0.466504575	-0.105884853
1.19	1.13	1.02	-0.11	-0.557536031	-0.079878686
1.19	0.34	1.68	-0.53	-0.823621039	0.223557764
1.19	2.4	1.39	-0.27	-0.696390239	0.091103212
1.19	2.34	1.1	-0.38	-0.706241742	-0.041975246
1.19	1.4	1.27	-0.45	-0.756952032	0.035330726
1.19	0.99	1.11	-0.43	-0.729722702	-0.036653039
1.19	1.08	1.28	-0.58	-0.8170017	0.042394719
1.19	0.71	1.36	-0.11	-0.621012785	0.07788916
1.19	2.19	1.39	0.3	-0.455453228	0.092453517
1.19	0.96	1.37	-0.49	-0.786655417	0.084923752
1.18	0.5	1.34	-0.29	-0.695569558	0.070352344
1.18	1.17	1.25	-0.39	-0.727295186	0.031489149
1.18	1.19	1.28	-0.04	-0.577029119	0.044029639
1.18	0.82	0.89	-0.27	-0.613650225	-0.132602152
1.18	0.32	1.36	-0.63	-0.844937313	0.083331792
1.18	0.82	1.12	-0.36	-0.697273247	-0.026167157
1.18	0.54	1.43	-0.21	-0.677223834	0.117107138
1.18	0.56	0.85	-0.41	-0.682483374	-0.14872657
1.18	0.18	1.26	-0.64	-0.841905506	0.038263288
1.18	1.22	1.4	-0.71	-0.878744755	0.102332014
1.18	1.6	0.51	0.24	-0.179039249	-0.305882514
1.17	0.88	1.01	-0.24	-0.621559721	-0.075334093
1.17	0.73	1.29	-0.15	-0.631139527	0.054639253
1.17	0.87	1.35	-0.11	-0.622550089	0.082526985
1.17	-0.09	1.3	-0.68	-0.860431513	0.05772993
1.17	1.19	1.94	-0.37	-0.785194348	0.354162165
1.17	0.65	1.66	-0.56	-0.833533235	0.22701883
1.17	1.12	1.82	-0.13	-0.693227069	0.299223934
1.17	1.1	1.71	-0.28	-0.734382405	0.246361428
1.17	0.78	1.35	0.01	-0.569494454	0.084608713
1.17	0.59	1.37	-0.59	-0.828413941	0.090044825
1.17	1.2	1.24	0.22	-0.455885519	0.034778889
1.16	0.56	1.25	-0.15	-0.622523546	0.039040832
1.16	0.75	0.67	0.24	-0.256578162	-0.226116555
1.16	0.52	1.52	-0.35	-0.742551174	0.165707211
1.16	0.45	1.49	0.21	-0.513454576	0.152820055
1.16	0.36	1.49	-0.75	-0.901055898	0.150903172
1.16	1.21	1.51	-0.57	-0.829360193	0.163846558
1.16	1.22	1.75	-0.58	-0.84826104	0.272749135
1.16	1.82	1.38	0.28	-0.463109749	0.103803519
1.15	0.76	1.1	0	-0.524443104	-0.024842474
1.15	0.99	1.11	-0.23	-0.637709931	-0.018385804
1.15	0.94	1.14	-0.1	-0.579274192	-0.004176645
1.15	1.16	1.69	0.17	-0.563131906	0.248270753
1.15	0.49	0.64	0.11	-0.323159113	-0.239782018
1.15	1.3	1.62	-0.03	-0.629440001	0.221165139
1.15	1.47	1.27	-0.59	-0.820460185	0.054475887
1.15	0.83	1.4	0.09	-0.54513591	0.116070653
1.14	0.41	1.55	-0.38	-0.758276398	0.187893256
1.14	0.97	1.42	-0.44	-0.7673721	0.127807175
1.14	2.32	1.13	0.25	-0.411583739	-0.005407759
1.14	0.06	0.93	-0.62	-0.802724792	-0.10106365
1.14	0.54	0.9	-0.35	-0.65656956	-0.110703389
1.14	0.56	1.25	-0.56	-0.80385559	0.052773926
1.14	1.44	0.89	-0.54	-0.758104375	-0.1165853
1.14	0.7	2.04	-0.78	-0.928929621	0.420828305
1.14	1.22	2.04	-0.59	-0.865407206	0.4188653
1.14	0.48	0.65	-0.74	-0.839936798	-0.228842965
1.14	1.02	1.26	0.58	-0.300434507	0.056224124
1.14	1.17	1.54	-0.83	-0.931365955	0.190471038
1.14	1.03	0.93	-0.31	-0.643930955	-0.09626062
1.13	0.8	1.89	-0.6	-0.860214904	0.351650832
1.13	1.25	1.5	-0.47	-0.787698833	0.173352272
1.13	0.19	1.51	1.21	-0.1215498	0.179242444
1.13	1.12	1.27	-0.69	-0.861925161	0.063829831
1.13	2.56	1.43	0.01	-0.582860282	0.140745036
1.13	0.74	1.08	0.49	-0.281881018	-0.024981741
1.13	1.17	1.4	-0.22	-0.673628486	0.12897273
1.13	0.64	1.6	0.14	-0.563187349	0.222516525
1.13	0.93	1.97	-0.69	-0.896338423	0.396040875
1.13	0.64	0.97	-0.62	-0.808729002	-0.075719299
1.13	0.78	1.03	-0.48	-0.743379292	-0.046145849
1.13	0.08	0.88	-0.45	-0.707462354	-0.117312667
1.13	0.85	0.91	-0.21	-0.587679855	-0.103141135
1.13	0.6	1.19	-0.74	-0.881813278	0.032324016
1.13	0.85	1.48	-0.43	-0.769583242	0.168364129
1.12	0.2	1.22	-0.75	-0.888470881	0.045024128
1.12	1.06	1.24	0.04	-0.536120634	0.053434547
1.12	1.08	0.9	-0.62	-0.798651727	-0.102849824
1.12	2.57	0.94	0.35	-0.301178863	-0.08739506
1.12	0.43	1.14	-0.51	-0.770224577	0.008887739
1.12	1	1.6	0.05	-0.594908466	0.226788601
1.12	0.72	0.79	-0.69	-0.827422142	-0.15586654
1.12	1.27	0.98	0.69	-0.147503382	-0.065422531
1.12	0.84	1.06	-0.48	-0.74648384	-0.026948409
1.12	0.17	0.99	-0.71	-0.8528446	-0.061286547
1.12	0.62	1.56	-0.39	-0.762424667	0.208043869
1.12	0.31	1.17	-0.59	-0.810772936	0.028089731
1.12	0.5	1.23	-0.14	-0.613125433	0.053731406
1.12	3.89	1.4	-0.48	-0.782250986	0.135222033
1.11	0.9	1.85	-0.32	-0.762633734	0.347775548
1.11	1.03	1.35	-0.65	-0.849039964	0.110048669
1.11	0.47	1.47	0.26	-0.488305363	0.16764129
1.11	0.61	1.5	-0.46	-0.784814719	0.181583665
1.11	0.89	1.7	-0.8	-0.927022332	0.279198984
1.11	0.98	1.18	-0.72	-0.871805925	0.034169358
1.11	0.69	1.42	-0.79	-0.912897725	0.146200252
1.11	0.68	1.06	-0.35	-0.686659994	-0.024211596
1.11	1.11	1.24	-0.34	-0.707856438	0.063095588
1.11	0.42	1.28	-0.67	-0.854590931	0.082341364
1.11	1.38	1.16	-0.25	-0.652814482	0.02445663
1.11	1.23	0.99	-0.22	-0.604669442	-0.05813491
1.11	0.38	1.7	-0.5	-0.815983789	0.281778112
1.11	0.74	0.87	-0.08	-0.508567559	-0.113591273
1.1	0.76	0.61	-0.36	-0.603303256	-0.235145001
1.1	0.69	1.75	-0.57	-0.84509431	0.308477319
1.1	1.37	1	-0.24	-0.6202191	-0.045038369
1.1	1.66	1.23	-0.56	-0.803593407	0.063375286
1.1	0.56	1.53	-0.72	-0.88956816	0.204619345
1.1	0.75	1.55	-0.21	-0.689723002	0.215551061
1.1	0.85	1.31	0.01	-0.563764643	0.103973412
1.09	1.08	1.09	0.53	-0.268486992	-0.003420811
1.09	0.82	1.18	-0.43	-0.738189163	0.043022973
1.09	1.19	1.35	-0.54	-0.80398197	0.121690926
1.09	0.58	1.22	-0.51	-0.778849251	0.059389307
1.09	2.1	1.77	-0.38	-0.777299204	0.325171652
1.09	1.28	1.08	-0.11	-0.570807004	-0.004194413
1.09	0.18	1.34	-0.49	-0.783555509	0.11858782
1.09	0.54	1.39	-0.5	-0.78986381	0.142952072
1.09	1.43	1.57	0.19	-0.536819451	0.233844163
1.08	0.88	1.38	0.3	-0.453067971	0.13927594
1.08	0.73	1.7	0	-0.629532088	0.296393832
1.08	0.62	1	-0.59	-0.796150804	-0.039620358
1.08	0.58	0.86	-0.68	-0.826523863	-0.105496547
1.08	1.11	1.15	-0.44	-0.742154428	0.034622106
1.08	1.62	1.15	-0.51	-0.773854836	0.034032302
1.08	1.23	1.2	-0.49	-0.768527785	0.056045043
1.08	0.83	0.9	0.18	-0.377237478	-0.088344912
1.08	1.61	0.96	-0.54	-0.765536741	-0.059107991
1.08	1.28	1.13	-0.25	-0.64827035	0.02334474
1.08	0.89	1.18	-0.53	-0.784657829	0.051040007
1.08	1.03	1.56	-0.02	-0.616011138	0.231966477
1.08	0.22	1.32	-0.39	-0.736073561	0.118712938
1.07	1.99	1.34	-0.56	-0.810322832	0.128936073
1.07	0.64	0.85	-0.38	-0.662976495	-0.109232702
1.07	1.01	0.78	-0.57	-0.75847786	-0.139542834
1.07	0.59	1.34	-0.38	-0.735461963	0.130541889
1.07	1.15	1.74	-0.22	-0.716470098	0.325947949
1.07	1.32	1.21	1.62	0.18573674	0.068414314
1.07	0.02	1.17	-0.64	-0.835755335	0.048506078
1.07	0.65	1.16	-0.6	-0.814034034	0.046073209
1.07	0.95	0.94	-0.19	-0.583080276	-0.060844099
1.06	0.86	1.3	-0.6	-0.826666401	0.11262434
1.06	1.36	1.19	-0.02	-0.550936488	0.059813082
1.06	1.32	1.39	-0.68	-0.866513855	0.158121916
1.06	0.5	1.41	-0.57	-0.821620255	0.16932514
1.06	0.89	1.07	-0.12	-0.573454132	0.005508079
1.06	0.58	1.15	-0.54	-0.785674088	0.044242436
1.06	0.48	1.37	-0.72	-0.883351048	0.149851254
1.06	1.49	1.1	-0.21	-0.623630038	0.018320956
1.06	0.99	1.21	-0.36	-0.708917366	0.072949793
1.06	0.96	1.27	-0.64	-0.841809681	0.104040333
1.06	0.81	1.84	-0.46	-0.808997649	0.380509129
1.06	0.49	0.63	0.13	-0.306106516	-0.207272021
1.06	1.18	1.27	-0.48	-0.772798404	0.103729952
1.06	1.16	1.3	-0.65	-0.846608533	0.115786572
1.06	2.24	1.29	-0.03	-0.574618352	0.113282935
1.06	0.85	1.1	-0.33	-0.680261678	0.02057753
1.06	1.63	1.16	0.17	-0.459614216	0.04963713
1.05	1.57	0.78	-0.11	-0.501088491	-0.129254842
1.05	0.58	1.03	-0.63	-0.816912947	-0.008888323
1.05	1.17	1.28	0.02	-0.552228274	0.111762962
1.05	1.2	1.58	-0.65	-0.865586374	0.261782917
1.05	1.01	1.05	0.22	-0.404467544	0.001613738
1.04	1.01	1.27	-0.17	-0.634931716	0.108091399
1.04	0.57	0.81	-0.38	-0.656653319	-0.11667676
1.04	1.72	1.91	0.48	-0.490329851	0.425536059
1.04	1.14	1.49	-0.27	-0.706659229	0.219677723
1.04	1.18	1.35	0.93	-0.178724733	0.151939476
1.04	1.04	1.38	-0.39	-0.743344424	0.167652145
1.04	1.6	1.22	-0.39	-0.725662408	0.090033333
1.04	0.69	0.93	-0.32	-0.64894549	-0.052584854
1.03	0.49	1.05	-0.59	-0.802433302	0.00784749
1.03	0.32	0.75	-0.33	-0.619182885	-0.139844634
1.03	0.4	1.09	-0.29	-0.658182313	0.028414262
1.03	0.91	0.93	-0.21	-0.588370335	-0.05106592
1.03	1.16	1.15	0.02	-0.528628703	0.060020928
1.03	0.87	0.9	-0.56	-0.766505168	-0.066197778
1.03	0.84	0.94	-0.64	-0.811984699	-0.044718172
1.03	0.64	0.94	-0.72	-0.854334831	-0.042196927
1.03	0.75	0.86	0.08	-0.418989278	-0.083261094
1.03	0.67	0.94	-0.45	-0.717837112	-0.04449202
1.03	1.07	1.02	-0.23	-0.617938241	-0.005029751
1.03	0.87	1.07	0.1	-0.467934611	0.022235805
1.03	1.69	1.31	-0.49	-0.780245462	0.139538682
1.03	0.49	1.53	-0.69	-0.878135046	0.249672541
1.02	1	0.94	-0.08	-0.52479813	-0.04273004
1.02	1.81	1.27	-0.03	-0.57110569	0.120386948
1.02	0.91	0.71	-0.4	-0.649687038	-0.155452034
1.02	0.45	1.16	-0.57	-0.800208902	0.065363227
1.02	0.33	1.44	-0.49	-0.789626831	0.204633915
1.02	0.39	1.07	-0.36	-0.692179202	0.024614582
1.02	0.46	0.81	-0.12	-0.511928095	-0.103924229
1.02	1.14	0.7	0.1	-0.349755632	-0.158259038
1.02	0.87	1.39	-0.5	-0.790995567	0.184041563
1.01	0.94	1.13	-0.59	-0.80699241	0.05532321
1.01	0.97	1.45	-0.4	-0.754462754	0.21449742
1.01	0.89	1.15	0.2	-0.442312018	0.069975503
1.01	0.41	1.29	-0.42	-0.748431625	0.136100894
1.01	0.92	1.28	-0.64	-0.84095025	0.135425024
1.01	1.81	1.01	-0.16	-0.581427039	0.000993397
1.01	1.59	1.15	-0.23	-0.643295632	0.068793325
1.01	0.81	1.19	-0.36	-0.708086893	0.087854163
1.01	1.22	0.91	-0.48	-0.7287071	-0.047857289
1.01	1.42	0.78	0	-0.436535292	-0.114215992
1.01	1.7	1.31	0.12	-0.515453468	0.152181562
1.01	1.13	0.97	-0.42	-0.7072174	-0.018220605
1.01	1.22	1.19	-0.1	-0.589868068	0.093885443
1.01	1.07	1.19	0.04	-0.52502421	0.093589577
1.01	0.58	1.17	-0.56	-0.795550006	0.081855171
1.01	0.8	0.98	-0.19	-0.590924556	-0.012165318
1	0.83	0.91	-0.4	-0.687699641	-0.045213523
1	1.5	1.23	-0.16	-0.621353235	0.110647197
1	1.23	1.02	-0.47	-0.73540735	0.007636531
1	1.57	1.12	-0.39	-0.714492865	0.060924522
1	0.45	0.96	-0.33	-0.657752887	-0.020807974
1	1.07	1.63	-0.82	-0.930999898	0.317264242
1	0.4	1.51	-0.48	-0.794430712	0.254412244
1	0.67	0.62	0.33	-0.181386218	-0.189964027
1	0.68	0.86	0.41	-0.241837142	-0.070761979
1	0.32	1.47	-0.68	-0.869852449	0.237675747
1	0.73	1.2	-0.39	-0.720961532	0.100514831
1	0.49	1.41	-0.23	-0.682435913	0.208120293
1	0.31	1.02	-0.43	-0.715155557	0.009403787
0.99	0.74	0.98	-0.74	-0.870731189	-0.004996673
0.99	0.98	1.22	0.32	-0.405335907	0.113569157
0.99	0.45	0.96	-0.01	-0.49372231	-0.015804267
0.99	0.06	0.92	-0.78	-0.884121887	-0.037103427
0.99	1.66	1.16	-0.25	-0.653365674	0.086013377
0.99	0.75	0.52	-0.63	-0.75411727	-0.237889976
0.99	0.98	1.27	-0.66	-0.849466658	0.144553987
0.99	1.08	1.3	-0.55	-0.803762842	0.155995138
0.99	1.29	1.22	-0.52	-0.782864467	0.115603257
0.99	0.84	1.02	-0.45	-0.725872501	0.016049044
0.98	0.49	1.48	-0.46	-0.782758201	0.251454528
0.98	1.67	1.67	0.85	-0.304940648	0.345770683
0.98	0.26	1.03	-0.44	-0.721945902	0.02523203
0.98	-0.02	1.41	-0.35	-0.731211225	0.21853458
0.98	0.83	1.21	-0.72	-0.872760181	0.115056987
0.98	0.24	0.83	-0.59	-0.774518827	-0.076373315
0.98	0.76	1.31	-0.43	-0.754696041	0.171369446
0.97	0.6	1.36	-0.83	-0.925967983	0.196281361
0.97	0.61	1.45	-0.53	-0.806462596	0.247508855
0.97	0.74	1.17	-0.23	-0.646607581	0.106156873
0.97	1.45	1.03	0.61	-0.204711275	0.032869401
0.96	0.76	1.24	-0.69	-0.863267843	0.141342526
0.96	0.65	1.32	-0.41	-0.744744736	0.179469821
0.96	1.29	1.72	0.14	-0.582640554	0.388872094
0.96	0.71	1.19	-0.02	-0.552559549	0.116419573
0.96	0.6	0.95	-0.31	-0.644211267	-0.006410598
0.96	0.55	0.74	-0.12	-0.491503945	-0.113461568
